# id:14--28--14 
0.95,-0.48,-1.6908246014043
0.38,0.44,-0.51375767410235
0.56,-0.35,-0.038207011940369
0.91,0.86,-2.2546776522482
0.42,0.25,-0.48280354530972
-0.74,0.03,-1.249480070608
0.37,0,-0.21284234635779
-0.09,0.81,-0.95916898315702
-0.72,0.74,-2.0071336871266
-0.41,0.03,-0.58409872005256
-0.6,-0.75,0.061476939778199
0.41,-0.24,-0.1948648278605
0.54,0.45,-1.0870755380996
-0.47,0.76,-0.75387988973571
0.94,-0.28,-1.0928907235482
0.65,-0.52,-0.61336661305962
-0.78,-0.89,-0.24751326240982
0.67,-0.69,-0.15663114599168
0.74,-0.99,-0.066091663301465
-0.64,0.62,-1.662909944345
0.22,0.08,0.17397142482163
0.08,0.43,-0.03540542235132
-0.1,0.04,-0.50757870528971
-0.49,-0.03,-0.56873297422133
0.6,-0.07,-0.90676931401556
-0.46,-0.4,-0.021882865711347
-0.49,-0.29,0.5672073765903
-0.7,0.97,-2.2649609892904
0.26,-0.65,0.73798606060452
-0.8,-0.52,-1.1434714001113
-0.46,-0.06,-0.34737199627365
0.17,0.71,-0.42985524796175
0.89,0.26,-1.9703296169445
-0.08,-0.29,0.58704451443961
-0.75,-0.94,-0.10756307131706
0.94,0.83,-2.7622088492538
0.63,-0.04,-0.25313555482351
-0.66,-0.41,-0.44927745412838
-0.3,0.74,-1.0037118981053
0.85,-0.83,-0.7633730515131
0.62,0.57,-1.3223273086438
0.13,-0.15,0.24603376919056
0.06,-0.41,0.41111969330284
0.85,-0.74,-0.39257551676277
0.69,-0.54,-0.48153858159409
0.04,-0.27,0.12711232885607
0.9,0.27,-2.0722967091278
0.25,0.2,-0.35352013834494
0.84,0.11,-1.8169301405755
-0.47,0.2,-0.46946752983198
-0.95,0.66,-2.4882308518193
0.58,-0.87,-0.22558265686508
0.95,-0.26,-1.6271234209349
0.06,0.2,-0.027253735909271
0.68,-0.19,-0.82383154199637
-0.29,0.6,-0.87746506707696
0.11,-0.3,0.40769361858722
-0.97,-0.6,-1.3519128723059
0.87,-0.54,-0.83794518828546
0.58,1,-1.4690583108092
-0.38,-0.58,0.2530741056738
0.44,0.2,-0.48337139905874
-0.56,0.54,-1.0757621154017
0.92,-0.98,-0.74594295409458
-0.32,0.31,-0.69827285109252
0.14,-0.48,0.81069499689795
0.06,-0.35,0.42338021869715
0.76,-0.22,-1.1172259003449
0.09,0.64,-0.98795010950071
-0.51,-0.17,-0.32932245699819
-0.36,0.79,-1.0039965420104
0.37,0.21,-0.66912032549364
-0.77,1,-2.180756223825
-0.94,-0.34,-1.5122635243394
0.59,0.93,-1.8889029917431
-0.18,-0.38,0.29889038070202
0.41,0.48,-0.81756693327883
0.35,-0.75,0.60335357265329
0.82,-0.73,-0.36367046142825
0.92,-0.89,-0.80896602327102
-0.43,-0.28,0.026977883946589
-0.58,0.07,-0.82374863130571
0,-0.86,0.72980031256013
0.02,-0.34,0.33482943222167
-0.51,0.13,-0.4970389896707
-0.82,0.7,-1.9439783704391
0.65,0.38,-1.1921059215553
-0.45,-0.64,0.31211618171336
0.68,-0.23,-0.786103328097
0.53,-0.62,0.39436338057664
0.95,-0.24,-1.4779040877223
0.15,0.52,-0.55178939338093
0.23,-0.01,0.08189158925258
0.9,0.66,-2.4073802510263
0.57,0.98,-1.8611175537772
-0.75,-0.5,-0.64737113411978
-0.3,-0.97,0.71382046115816
-0.38,0.52,-0.57137247112556
0.02,0.16,0.014479781226937
-0.15,0.71,-0.88542452290097
0.93,-0.05,-1.6624782190275
-0.27,-0.28,0.32941781529122
-0.51,-0.07,-0.24231276796463
-0.65,0.64,-1.5846430961625
-0.87,0.08,-1.9263141778988
0.3,0.56,-0.9866093334494
0.62,0.7,-1.457146746486
-0.1,0.88,-1.3846735368286
-0.96,-0.23,-1.6053303655963
0.52,-1,0.66988311200003
-0.55,-0.19,-0.51244501294614
-0.44,-0.77,0.65174831025544
0.28,-0.97,0.85486839702906
-0.52,0.17,-0.89830079825878
-0.07,0.52,-0.33636014435859
0.75,-0.92,-0.045829466153956
-0.03,0.43,-0.095660809918743
-0.02,0.67,-0.60140552264621
-0.97,-0.29,-1.7528750146143
0.28,-0.1,0.07911177176382
-0.26,0.54,-0.66464269395414
-0.71,-0.68,-0.3409628854125
-0.52,-0.77,0.19779824778533
-0.01,-0.59,0.57355572530334
-0.78,-0.39,-0.61278999281201
-0.31,-0.63,0.77879724081052
-0.9,-0.1,-1.5642607801235
0.98,0.01,-1.4341831596318
-0.27,-0.57,0.48999229775206
-0.03,0.1,-0.062627650719517
0.63,-0.6,0.068193096263189
0.11,-0.99,1.1095550064148
-1,0.31,-2.2795269779744
-0.12,0.48,-0.72120569133137
-0.91,0.28,-1.9195398416014
-0.95,0.96,-3.0045675490646
0.81,0.42,-1.7423856490992
-0.1,0.54,-0.96962266896543
0.01,0.59,-0.52175711433875
0.93,-0.13,-1.2525253583016
0.04,0.82,-0.58025268350054
0.06,-0.72,0.90551339834239
0.32,-0.27,-0.34185822140556
0.96,0.24,-2.0705118702124
0.73,0.25,-1.4168497225834
-0.05,0.19,-0.0069576526870647
-0.82,-0.34,-0.95141512092114
0.13,-0.26,0.33622480686045
0.06,-0.89,0.90249466659143
0.58,-0.43,0.024566860097127
-0.52,-0.77,0.14462738728579
0.27,0.37,-0.50440409141575
0.33,0.96,-1.6587297728852
-0.62,0.3,-1.1240668571013
0.99,0.87,-2.6623971430802
-0.77,-0.24,-0.93345873051594
0.5,0.77,-1.224971927776
0.51,0.88,-1.3307573001152
0.9,-0.99,-0.88984772528536
-0.83,0.4,-0.98416519077261
-0.77,-0.88,-0.035575734935307
-0.73,-0.81,-0.21025939824986
-0.77,-0.01,-1.2166458380261
0.13,0.28,-0.024757150103128
-0.37,0.24,-0.23576431797527
-0.86,-0.16,-1.2814867974313
0.03,-0.43,0.36237768286435
0.01,0.12,-0.21983218310275
0.79,-0.21,-0.98887602725429
0.19,0.56,-0.26467829839432
0.01,-0.76,0.7734158100274
0.38,0.35,-0.96982321410265
0.32,0.06,-0.23196091425398
-0.52,-0.88,0.10693204614244
-0.58,-0.24,-0.0086609348249285
-0.17,0.55,-0.59415036120008
0.75,-0.49,-0.55115205501055
-0.03,-0.63,0.67345159279828
-0.82,-0.4,-0.70719196832828
0.08,0.86,-0.6858729588829
-0.05,1,-0.86437600556398
-0.09,0.94,-0.95954942999836
0.42,0.97,-1.2813687225629
-0.87,0.18,-1.9799572443704
0.81,-0.31,-0.91767672947407
0.68,0.53,-1.6996276470965
-0.67,0.69,-1.5082346105136
0.73,0.11,-1.2682731527267
-0.24,0.42,-0.28958735616082
0.36,-0.27,-0.18434488362023
-0.41,0.21,-0.57913350105009
0.44,0.15,-0.59875993344872
0.42,-0.3,0.15580764642699
-0.45,-0.38,0.21434809003725
0.93,0.82,-2.8565987022245
-0.49,0.76,-1.3087429606775
0.1,0.03,-0.19272256820027
0.84,0.27,-1.8601388138529
-0.64,0.7,-1.7322468747838
